,id,retweet_count,favorite_count,followers_count
0,892420643555336193,7229,34650,9008764
1,892177421306343426,5416,30032,9008764
2,891815181378084864,3576,22603,9008764
3,891689557279858688,7440,37918,9008764
4,891327558926688256,7986,36198,9008764
5,891087950875897856,2682,18257,9008764
6,890971913173991426,1724,10633,9008764
7,890729181411237888,16268,58329,9008764
8,890609185150312448,3724,25136,9008764
9,890240255349198849,6282,28657,9008764
10,890006608113172480,6325,27687,9008764
11,889880896479866881,4297,25159,9008764
12,889665388333682689,8602,43133,9008764
13,889638837579907072,3842,24257,9008764
14,889531135344209921,1936,13669,9008764
15,889278841981685760,4583,22657,9008764
16,888917238123831296,3865,26240,9008764
17,888804989199671297,3647,23018,9008764
18,888554962724278272,2964,17763,9008764
19,888078434458587136,2988,19614,9008764
20,887705289381826560,4659,27274,9008764
21,887517139158093824,10121,41728,9008764
22,887473957103951883,15471,61747,9008764
23,887343217045368832,9074,30301,9008764
24,887101392804085760,5132,27635,9008764
25,886983233522544640,6550,31183,9008764
26,886736880519319552,2725,10747,9008764
27,886680336477933568,3851,20235,9008764
28,886366144734445568,2716,19007,9008764
29,886267009285017600,3,104,9008764
30,886258384151887873,5435,25174,9008764
31,886054160059072513,96,0,9008764
32,885984800019947520,5777,29324,9008764
33,885528943205470208,5508,32375,9008764
34,885518971528720385,3205,18437,9008764
35,885311592912609280,15888,0,9008764
36,885167619883638784,3764,19699,9008764
37,884925521741709313,15502,69104,9008764
38,884876753390489601,4802,25010,9008764
39,884562892145688576,4032,21867,9008764
40,884441805382717440,4916,24444,9008764
41,884247878851493888,17464,65040,9008764
42,884162670584377345,2570,18381,9008764
43,883838122936631299,2950,19670,9008764
44,883482846933004288,8515,41236,9008764
45,883360690899218434,3171,20426,9008764
46,883117836046086144,5702,33372,9008764
47,882992080364220416,3327,21498,9008764
48,882762694511734784,4214,25409,9008764
49,882627270321602560,5219,25226,9008764
50,882268110199369728,9969,40238,9008764
51,882045870035918850,4195,26398,9008764
52,881906580714921986,2932,21967,9008764
53,881666595344535552,9220,45657,9008764
54,881633300179243008,8,113,9008764
55,881536004380872706,13796,44558,9008764
56,881268444196462592,4601,21001,9008764
57,880935762899988482,2410,15415,9008764
58,880872448815771648,3294,19192,9008764
59,880465832366813184,5362,25621,9008764
60,880221127280381952,3583,24298,9008764
61,880095782870896641,3750,24904,9008764
62,879862464715927552,3007,20212,9008764
63,879674319642796034,9,284,9008764
64,879492040517615616,2723,21216,9008764
65,879415818425184262,38539,95251,9008764
66,879376492567855104,2711,15209,9008764
67,879130579576475649,5897,0,9008764
68,879050749262655488,4062,20313,9008764
69,879008229531029506,2315,17178,9008764
70,878776093423087618,3542,17521,9008764
71,878604707211726852,6097,27081,9008764
72,878404777348136964,1101,0,9008764
73,878316110768087041,5708,0,9008764
74,878281511006478336,1101,6967,9008764
75,878057613040115712,5897,38023,9008764
76,877736472329191424,16309,71205,9008764
77,877611172832227328,70,0,9008764
78,877556246731214848,3270,20462,9008764
79,877316821321428993,4494,24779,9008764
80,877201837425926144,4793,24446,9008764
81,876838120628539392,2878,18679,9008764
82,876537666061221889,4085,21518,9008764
83,876484053909872640,2054,16977,9008764
84,876120275196170240,4028,25288,9008764
85,875747767867523072,3699,22718,9008764
86,875144289856114688,4248,19849,9008764
87,875097192612077568,5280,24840,9008764
88,875021211251597312,4096,23100,9008764
89,874680097055178752,4034,25176,9008764
90,874434818259525634,12599,0,9008764
91,874296783580663808,3594,23590,9008764
92,874057562936811520,3475,20612,9008764
93,874012996292530176,8851,30878,9008764
94,873580283840344065,3422,21962,9008764
95,873337748698140672,1371,0,9008764
96,873213775632977920,1371,6483,9008764
97,872967104147763200,4695,24661,9008764
98,872820683541237760,3245,13380,9008764
99,872620804844003328,3161,18806,9008764
100,872486979161796608,7942,36978,9008764
101,872122724285648897,7063,31012,9008764
102,871879754684805121,9524,33952,9008764
103,871762521631449091,3050,18341,9008764
104,871515927908634625,3030,18320,9008764
105,871166179821445120,5013,0,9008764
106,871102520638267392,4833,19006,9008764
107,871032628920680449,3328,20657,9008764
108,870804317367881728,5422,30551,9008764
109,870726314365509632,3,109,9008764
110,870656317836468226,2270,11154,9008764
111,870374049280663552,23416,75827,9008764
112,870308999962521604,3638,19951,9008764
113,870063196459192321,7276,33194,9008764
114,869772420881756160,8928,38857,9008764
115,869702957897576449,5528,25653,9008764
116,869596645499047938,2718,14552,9008764
117,869227993411051520,3299,18582,9008764
118,868880397819494401,12646,59463,9008764
119,868639477480148993,1808,0,9008764
120,868622495443632128,4626,24231,9008764
121,868552278524837888,1808,9211,9008764
122,867900495410671616,3682,22109,9008764
123,867774946302451713,6436,30975,9008764
124,867421006826221569,2190,14681,9008764
125,867072653475098625,106,0,9008764
126,867051520902168576,6975,29401,9008764
127,866720684873056260,4245,18259,9008764
128,866686824827068416,3049,17570,9008764
129,866450705531457537,31166,111633,9008764
130,866334964761202691,12599,47782,9008764
131,866094527597207552,7385,0,9008764
132,865718153858494464,4988,23534,9008764
133,865359393868664832,4427,24197,9008764
134,865006731092295680,6851,25661,9008764
135,864873206498414592,7708,29501,9008764
136,864279568663928832,2666,13384,9008764
137,864197398364647424,7812,27357,9008764
138,863907417377173506,3691,18919,9008764
139,863553081350529029,3742,14001,9008764
140,863471782782697472,2147,0,9008764
141,863432100342583297,4687,21861,9008764
142,863427515083354112,82,2009,9008764
143,863079547188785154,988,8074,9008764
144,863062471531167744,2147,7717,9008764
145,862831371563274240,4588,17610,9008764
146,862722525377298433,3178,15717,9008764
147,862457590147678208,4374,18732,9008764
148,862096992088072192,20610,68029,9008764
149,861383897657036800,9575,33124,9008764
150,861288531465048066,3696,15760,9008764
151,861005113778896900,3422,15372,9008764
152,860981674716409858,1906,0,9008764
153,860924035999428608,697,0,9008764
154,860563773140209665,1906,6891,9008765
155,860524505164394496,4747,21800,9008765
156,860276583193509888,3155,17007,9008765
157,860184849394610176,5254,15357,9008765
158,860177593139703809,27656,0,9008765
159,859924526012018688,3685,18093,9008765
160,859851578198683649,3165,14295,9008765
161,859607811541651456,1393,17233,9008765
162,859196978902773760,27090,82746,9008765
163,859074603037188101,12305,31188,9008765
164,858860390427611136,7311,0,9008765
165,858843525470990336,3120,14458,9008765
166,858471635011153920,4396,19990,9008765
167,858107933456039936,2607,14600,9008765
168,857989990357356544,2329,14877,9008765
169,857746408056729600,9619,31634,9008765
170,857393404942143489,1479,5448,9008765
171,857263160327368704,4086,18666,9008765
172,857214891891077121,16,207,9008765
173,857062103051644929,153,0,9008765
174,857029823797047296,3601,17487,9008765
175,856543823941562368,2621,15227,9008765
176,856526610513747968,1712,11093,9008765
177,856288084350160898,15,496,9008765
178,856282028240666624,5749,25866,9008765
179,855862651834028034,22,311,9008765
180,855860136149123072,877,4546,9008765
181,855857698524602368,1918,11098,9008765
182,855851453814013952,16571,42911,9008765
183,855818117272018944,4963,24869,9008765
184,855459453768019968,7506,27773,9008765
185,855245323840757760,5433,0,9008765
186,855138241867124737,39,0,9008765
187,854732716440526848,5546,21251,9008765
188,854482394044301312,6223,27304,9008765
189,854365224396361728,4286,17653,9008765
190,854120357044912130,6822,29947,9008765
191,854010172552949760,2894,15229,9008765
192,853760880890318849,5288,26766,9008765
193,853639147608842240,9170,32424,9008765
194,853299958564483072,3263,14527,9008765
195,852936405516943360,1836,0,9008765
196,852912242202992640,1660,8465,9008765
197,852672615818899456,1996,14021,9008765
198,852553447878664193,3218,15302,9008765
199,852311364735569921,9149,31137,9008765
200,852226086759018497,6290,18801,9008765
201,852189679701164033,1465,10817,9008765
202,851861385021730816,19,0,9008765
203,851591660324737024,3229,15348,9008765
204,851464819735769094,6518,22884,9008765
205,851224888060895234,5323,19525,9008765
206,850753642995093505,8374,28942,9008765
207,850380195714523136,2409,12387,9008765
208,850333567704068097,306,3276,9008765
209,850145622816686080,3501,15407,9008765
210,850019790995546112,4519,19279,9008765
211,849776966551130114,7038,28701,9008765
212,849668094696017920,4603,0,9008765
213,849412302885593088,2925,15031,9008765
214,849336543269576704,1742,10814,9008765
215,849051919805034497,7872,40067,9008765
216,848690551926992896,4025,23900,9008765
217,848324959059550208,4301,23449,9008765
218,848213670039564288,670,7752,9008765
219,848212111729840128,2807,15447,9008765
220,847978865427394560,3029,0,9008765
221,847971574464610304,411,0,9008765
222,847962785489326080,4737,22315,9008765
223,847842811428974592,1227,5141,9008765
224,847617282490613760,384,6636,9008765
225,847606175596138505,3185,17820,9008765
226,847251039262605312,4043,19483,9008765
227,847157206088847362,5414,18847,9008765
228,847116187444137987,2966,20380,9008765
229,846874817362120707,3658,19088,9008765
230,846514051647705089,10744,42278,9008765
231,846505985330044928,2860,13425,9008765
232,846153765933735936,8453,29935,9008765
233,846139713627017216,9442,29529,9008765
234,846042936437604353,2666,15203,9008765
235,845812042753855489,8109,27807,9008765
236,845677943972139009,4510,24017,9008765
237,845397057150107648,1665,7279,9008765
238,845306882940190720,5031,22195,9008765
239,845098359547420673,7157,0,9008765
240,844979544864018432,2382,12988,9008765
241,844973813909606400,2957,14315,9008765
242,844580511645339650,2899,15678,9008765
243,844223788422217728,2048,13046,9008765
244,843981021012017153,2781,14494,9008765
245,843856843873095681,4311,20486,9008765
246,843604394117681152,2561,16123,9008765
247,843235543001513987,5610,20516,9008765
248,842846295480000512,3423,14612,9008765
249,842765311967449089,1198,6438,9008765
250,842535590457499648,3293,17345,9008765
251,842163532590374912,5433,23358,9008765
252,842115215311396866,2848,13370,9008765
253,841833993020538882,14050,0,9008765
254,841680585030541313,7378,24668,9008765
255,841439858740625411,3428,12056,9008765
256,841320156043304961,5189,18945,9008765
257,841314665196081154,4365,15139,9008765
258,841077006473256960,5013,21890,9008765
259,840761248237133825,1658,0,9008765
260,840728873075638272,15071,0,9008765
261,840698636975636481,2,170,9008765
262,840696689258311684,911,11763,9008765
263,840632337062862849,1658,8629,9008765
264,840370681858686976,4297,15747,9008765
265,840268004936019968,5398,18418,9008765
266,839990271299457024,2133,12861,9008765
267,839549326359670784,7311,26253,9008765
268,839290600511926273,137,0,9008765
269,839239871831150596,6124,25920,9008765
270,838952994649550848,3775,18848,9008765
271,838921590096166913,1928,10680,9008765
272,838916489579200512,31,0,9008765
273,838831947270979586,10383,0,9008765
274,838561493054533637,1260,10519,9008765
275,838476387338051585,4481,21548,9008765
276,838201503651401729,9480,0,9008765
277,838150277551247360,313,1599,9008765
278,838085839343206401,1,134,9008765
279,838083903487373313,2931,16918,9008765
280,837820167694528512,7385,32680,9008765
281,837482249356513284,420,3708,9008765
282,837471256429613056,2131,12306,9008765
283,837110210464448512,2238,15449,9008765
284,836989968035819520,2176,12267,9008765
285,836753516572119041,4381,18605,9008765
286,836677758902222849,2094,12141,9008765
287,836648853927522308,521,0,9008765
288,836397794269200385,25974,0,9008765
289,836380477523124226,2829,14230,9008765
290,836260088725786625,4099,20498,9008765
291,836001077879255040,4028,18361,9008765
292,835685285446955009,7694,0,9008765
293,835574547218894849,3410,17110,9008765
294,835536468978302976,1591,0,9008765
295,835309094223372289,19801,0,9008765
296,835297930240217089,2831,15865,9008765
297,835264098648616962,1591,7427,9008765
298,835246439529840640,67,2023,9008765
299,835172783151792128,5443,25182,9008765
300,835152434251116546,2844,21519,9008765
301,834931633769889797,1529,10372,9008765
302,834786237630337024,5250,20692,9008765
303,834574053763584002,2376,13134,9008765
304,834477809192075265,10092,0,9008765
305,834458053273591808,1589,9262,9008765
306,834209720923721728,4485,19767,9008765
307,834167344700198914,3478,15238,9008765
308,834089966724603904,2029,9664,9008765
309,834086379323871233,2093,12560,9008765
310,833863086058651648,2278,12951,9008765
311,833826103416520705,3577,17493,9008765
312,833732339549220864,210,0,9008765
313,833722901757046785,3085,20160,9008765
314,833479644947025920,1940,14355,9008765
315,833124694597443584,4603,19497,9008765
316,832998151111966721,2084,12762,9008765
317,832769181346996225,38,0,9008765
318,832757312314028032,3433,16260,9008765
319,832682457690300417,2764,11449,9008765
320,832645525019123713,504,2816,9008765
321,832636094638288896,2642,15305,9008765
322,832397543355072512,2103,11539,9008765
323,832369877331693569,3029,16548,9008765
324,832273440279240704,2227,10945,9008765
325,832215909146226688,5911,0,9008765
326,832215726631055365,8861,0,9008765
327,832088576586297345,2,61,9008765
328,832040443403784192,9111,0,9008765
329,832032802820481025,4430,17213,9008765
330,831939777352105988,5838,23124,9008765
331,831926988323639298,34,325,9008765
332,831911600680497154,6179,26544,9008765
333,831670449226514432,1733,10052,9008765
334,831650051525054464,1836,6870,9008765
335,831552930092285952,2220,8673,9008765
336,831322785565769729,1486,8973,9008765
337,831315979191906304,1064,6309,9008765
338,831309418084069378,2345,11381,9008765
339,831262627380748289,1954,11470,9008765
340,830583320585068544,15888,64261,9008765
341,830173239259324417,5397,0,9008765
342,830097400375152640,2792,9407,9008765
343,829878982036299777,4764,0,9008765
344,829861396166877184,1849,11836,9008765
345,829501995190984704,10092,30652,9008765
346,829449946868879360,1917,10123,9008765
347,829141528400556032,6992,23509,9008765
348,829011960981237760,15601,51538,9008765
349,828801551087042563,3257,0,9008765
350,828770345708580865,5582,24727,9008765
351,828708714936930305,10669,35235,9008765
352,828650029636317184,1279,9197,9008765
353,828409743546925057,1108,6160,9008765
354,828408677031882754,1229,7431,9008765
355,828381636999917570,2127,12181,9008765
356,828376505180889089,1020,7146,9008765
357,828372645993398273,2792,12183,9008765
358,828361771580813312,169,2114,9008765
359,828046555563323392,2739,11342,9008765
360,828011680017821696,2057,10024,9008765
361,827933404142436356,4993,19366,9008765
362,827653905312006145,2884,14985,9008765
363,827600520311402496,894,7240,9008765
364,827324948884643840,2889,15330,9008765
365,827199976799354881,2120,10241,9008765
366,826958653328592898,4764,20859,9008765
367,826848821049180160,9664,34930,9008765
368,826615380357632002,3795,0,9008765
369,826598799820865537,237,4965,9008765
370,826598365270007810,2240,9688,9008765
371,826476773533745153,4012,17794,9008765
372,826240494070030336,2487,12842,9008765
373,826204788643753985,877,4722,9008765
374,826115272272650244,2964,15135,9008765
375,825876512159186944,1782,10158,9008765
376,825829644528148480,2400,12339,9009141
377,825535076884762624,16850,55296,9008765
378,825147591692263424,4328,17705,9008765
379,825120256414846976,1194,0,9008765
380,825026590719483904,1194,6056,9008765
381,824796380199809024,5261,0,9008765
382,824775126675836928,3350,14447,9008765
383,824663926340194305,1689,10180,9008765
384,824325613288833024,10161,11451,9008765
385,824297048279236611,3682,14576,9008765
386,824025158776213504,574,4688,9008765
387,823939628516474880,2609,10305,9008765
388,823719002937630720,10681,0,9008765
389,823699002998870016,2412,13540,9008765
390,823581115634085888,2514,12603,9008765
391,823333489516937216,22,683,9008765
392,823322678127919110,3842,15230,9008765
393,823269594223824897,9477,0,9008765
394,822975315408461824,3304,16808,9008765
395,822872901745569793,41244,127320,9008765
396,822859134160621569,2179,12810,9008765
397,822647212903690241,6128,0,9008765
398,822610361945911296,2816,14338,9008765
399,822489057087389700,6128,17564,9008765
400,822462944365645825,13612,26994,9008765
401,822244816520155136,9477,33897,9008765
402,822163064745328640,4536,0,9008765
403,821886076407029760,2208,10953,9008765
404,821813639212650496,3216,0,9008765
405,821765923262631936,1602,8140,9008765
406,821522889702862852,1672,7779,9008765
407,821421320206483457,5322,0,9008765
408,821407182352777218,4123,11370,9008765
409,821153421864615936,9,241,9008765
410,821149554670182400,1874,8339,9008765
411,821107785811234820,2042,9299,9008765
412,821044531881721856,2187,12283,9008765
413,820837357901512704,6437,0,9008765
414,820749716845686786,9480,30625,9008765
415,820690176645140481,3091,11866,9008765
416,820494788566847489,542,0,9008765
417,820446719150292993,2465,0,9008765
418,820314633777061888,542,3251,9008765
419,820078625395449857,5998,19177,9008765
420,820013781606658049,1125,0,9008765
421,819952236453363712,1125,5153,9008765
422,819924195358416896,4680,12552,9008765
423,819711362133872643,2981,12970,9008765
424,819588359383371776,1919,9386,9008765
425,819347104292290561,1159,7017,9008765
426,819238181065359361,392,2188,9008765
427,819227688460238848,6437,22354,9008765
428,819015337530290176,35585,0,9008765
429,819015331746349057,18298,0,9008765
430,819006400881917954,18298,44079,9008765
431,819004803107983360,35585,84753,9008765
432,818646164899774465,20067,0,9008765
433,818627210458333184,7261,21758,9008765
434,818614493328580609,2428,9546,9008765
435,818588835076603904,5864,0,9008765
436,818536468981415936,2345,10532,9008765
437,818307523543449600,7719,0,9008765
438,818259473185828864,2156,10680,9008765
439,818145370475810820,2447,11912,9008765
440,817908911860748288,761,4716,9008765
441,817827839487737858,25974,49945,9008765
442,817777686764523521,2582,10480,9008765
443,817536400337801217,2821,11436,9008765
444,817502432452313088,3248,0,9008765
445,817423860136083457,14050,32741,9008765
446,817415592588222464,915,5439,9008765
447,817181837579653120,8115,0,9008765
448,817171292965273600,1944,8516,9008765
449,817120970343411712,2492,11846,9008765
450,817056546584727552,1578,8350,9008765
451,816829038950027264,4521,0,9008765
452,816816676327063552,1954,9731,9008765
453,816697700272001025,2107,9498,9008765
454,816450570814898180,7719,29463,9008765
455,816336735214911488,1865,8361,9008765
456,816091915477250048,2049,8689,9008765
457,816062466425819140,980,0,9008765
458,816014286006976512,5040,0,9008765
459,815990720817401858,980,4800,9008765
460,815966073409433600,8115,21738,9008765
461,815745968457060357,3978,0,9008765
462,815736392542261248,2181,9568,9008765
463,815639385530101762,1588,8000,9008765
464,815390420867969024,3672,10070,9008765
465,814986499976527872,1223,7446,9008765
466,814638523311648768,2598,10969,9008765
467,814578408554463233,5625,0,9008765
468,814530161257443328,1784,8404,9008765
469,814153002265309185,8345,27974,9008765
470,813944609378369540,3057,0,9008765
471,813910438903693312,1790,9067,9008765
472,813812741911748608,13450,35479,9008765
473,813800681631023104,1698,8097,9008765
474,813217897535406080,7037,18128,9008765
475,813202720496779264,1757,9000,9008765
476,813187593374461952,4188,19340,9008765
477,813172488309972993,1857,9030,9008765
478,813157409116065792,2120,7558,9008765
479,813142292504645637,2309,8282,9008765
480,813130366689148928,429,4380,9008765
481,813127251579564032,2997,11498,9008765
482,813112105746448384,2639,10034,9008765
483,813096984823349248,3490,10293,9008765
484,813081950185472002,2679,9662,9008765
485,813066809284972545,1884,7727,9008765
486,813051746834595840,7080,20416,9008765
487,812781120811126785,1833,7334,9008765
488,812709060537683968,1391,6465,9008765
489,812503143955202048,1181,5902,9008765
490,812466873996607488,1848,7772,9008765
491,812372279581671427,3528,13295,9008765
492,811985624773361665,1355,7087,9008765
493,811744202451197953,1534,7354,9008765
494,811647686436880384,710,5458,9009141
495,811627233043480576,2956,12399,9008765
496,811386762094317568,6157,20380,9008765
497,810984652412424192,1375,5180,9008765
498,810896069567610880,1692,8772,9008765
499,810657578271330305,2532,10670,9008765
500,810284430598270976,10830,34248,9008765
501,810254108431155201,3257,14325,9008765
502,809920764300447744,3795,15166,9008765
503,809808892968534016,4711,0,9008765
504,809448704142938112,1417,6772,9008765
505,809220051211603969,5397,19380,9008765
506,809084759137812480,3408,12881,9008765
507,808838249661788160,2939,9877,9008765
508,808733504066486276,2092,7700,9008765
509,808501579447930884,2511,11035,9008765
510,808344865868283904,20067,41315,9008765
511,808134635716833280,5696,0,9008765
512,808106460588765185,2133,8597,9008765
513,808001312164028416,3418,12215,9008765
514,807621403335917568,3492,14226,9008765
515,807106840509214720,53343,114877,9008765
516,807059379405148160,7089,0,9008765
517,807010152071229440,3739,12798,9008765
518,806629075125202948,33382,72562,9008765
519,806620845233815552,5330,0,9008765
520,806576416489959424,1890,4774,9008765
521,806542213899489280,2285,9970,9008765
522,806242860592926720,11225,0,9008765
523,806219024703037440,1161,6300,9008765
524,805958939288408065,5181,0,9008765
525,805932879469572096,1860,8111,9008765
526,805826884734976000,1763,6411,9008765
527,805823200554876929,7733,0,9008765
528,805520635690676224,1604,5619,9008765
529,805487436403003392,2448,8591,9008765
530,805207613751304193,1670,7659,9008765
531,804738756058218496,3701,13337,9008765
532,804475857670639616,1956,6002,9008765
533,804413760345620481,3120,0,9008765
534,804026241225523202,15536,43276,9008765
535,803773340896923648,2650,9809,9008765
536,803692223237865472,7178,0,9008765
537,803638050916102144,4008,10682,9008765
538,803380650405482500,1815,7575,9008765
539,803321560782307329,5124,0,9008765
540,803276597545603072,2369,9788,9008765
541,802952499103731712,1930,8815,9008765
542,802624713319034886,2807,0,9008765
543,802600418706604034,1411,6946,9008765
544,802572683846291456,2434,8750,9008765
545,802323869084381190,5654,15795,9008765
546,802265048156610565,1338,6778,9008765
547,802239329049477120,2533,8886,9008765
548,802185808107208704,264,0,9008765
549,801958328846974976,1654,7567,9008765
550,801854953262350336,229,1762,9008765
551,801538201127157760,2009,8036,9008765
552,801285448605831168,795,5903,9008765
553,801167903437357056,5696,23818,9008765
554,801127390143516673,3836,0,9008765
555,801115127852503040,2031,7877,9008765
556,800859414831898624,96,670,9008765
557,800855607700029440,1555,0,9008765
558,800751577355128832,2708,10341,9008765
559,800513324630806528,2905,12840,9008765
560,800459316964663297,2111,9274,9008765
561,800443802682937345,4165,0,9008765
562,800388270626521089,2710,10890,9008765
563,800188575492947969,3812,0,9008765
564,800141422401830912,2465,14895,9008765
565,800018252395122689,12695,27624,9008765
566,799774291445383169,4507,0,9008765
567,799757965289017345,2080,8185,9008765
568,799422933579902976,1857,7885,9008765
569,799308762079035393,5251,0,9008765
570,799297110730567681,2654,9634,9008765
571,799063482566066176,2403,7889,9008765
572,798933969379225600,4318,12754,9008765
573,798925684722855936,1400,7345,9008765
574,798705661114773508,6426,0,9008765
575,798701998996647937,7499,0,9008765
576,798697898615730177,6295,0,9008765
577,798694562394996736,4797,0,9008765
578,798686750113755136,2251,0,9008765
579,798682547630837760,4586,0,9008765
580,798673117451325440,5388,0,9008765
581,798665375516884993,3785,0,9008765
582,798644042770751489,1791,0,9008765
583,798628517273620480,1912,0,9008765
584,798585098161549313,5470,0,9008765
585,798576900688019456,5655,0,9008765
586,798340744599797760,3233,0,9008765
587,798209839306514432,2479,10176,9008765
588,797971864723324932,3004,11292,9008765
589,797545162159308800,4723,14215,9008765
590,797236660651966464,6359,19443,9008765
591,797165961484890113,26,222,9008765
592,796904159865868288,8633,0,9008765
593,796865951799083009,1883,7508,9008765
594,796759840936919040,2944,11510,9008765
595,796563435802726400,6974,0,9008765
596,796484825502875648,1698,7377,9008765
597,796387464403357696,4019,10743,9008765
598,796177847564038144,13791,0,9008765
599,796149749086875649,13791,31401,9008765
600,796125600683540480,1742,4861,9008765
601,796116448414461957,2324,8877,9008765
602,796080075804475393,2228,8252,9008765
603,796031486298386433,3609,10540,9008765
604,795464331001561088,22726,48167,9008765
605,795400264262053889,2765,9784,9008765
606,795076730285391872,5261,15789,9008765
607,794983741416415232,3252,0,9008765
608,794926597468000259,2231,9972,9008765
609,794355576146903043,9944,0,9008765
610,794332329137291264,2596,9388,9008765
611,794205286408003585,3214,9021,9008765
612,793962221541933056,4711,16387,9008765
613,793845145112371200,1798,9013,9008765
614,793614319594401792,3027,0,9008765
615,793601777308463104,1561,7803,9008765
616,793500921481273345,2299,10415,9008765
617,793286476301799424,8861,23961,9008765
618,793271401113350145,2324,8502,9008765
619,793256262322548741,8074,19480,9008765
620,793241302385262592,3185,10257,9008765
621,793226087023144960,2792,9560,9008765
622,793210959003287553,2701,8702,9008765
623,793195938047070209,5437,14867,9008765
624,793180763617361921,1931,6758,9008765
625,793165685325201412,2700,9148,9008765
626,793150605191548928,1644,6016,9008765
627,793135492858580992,2428,6248,9008765
628,793120401413079041,3785,12335,9008765
629,792913359805018113,3835,13954,9008765
630,792883833364439040,4120,11015,9008765
631,792773781206999040,1632,7185,9008765
632,792394556390137856,4151,13074,9008765
633,792050063153438720,1722,6961,9008765
634,791821351946420224,20415,0,9008765
635,791784077045166082,9220,0,9008765
636,791780927877898241,3687,0,9008765
637,791774931465953280,21425,43890,9008765
638,791672322847637504,3027,11476,9008765
639,791406955684368384,3978,12820,9008765
640,791312159183634433,2448,8537,9008765
641,791026214425268224,3943,0,9008765
642,790987426131050500,2067,9562,9008765
643,790946055508652032,4521,16281,9008765
644,790723298204217344,2227,0,9008765
645,790698755171364864,1861,8014,9008765
646,790581949425475584,6876,20124,9008765
647,790337589677002753,1830,7638,9008765
648,790277117346975746,3057,12243,9008765
649,790227638568808452,3432,0,9008765
650,789986466051088384,2227,9038,9008765
651,789960241177853952,3966,0,9008765
652,789903600034189313,3992,10069,9008765
653,789628658055020548,1703,7291,9008765
654,789599242079838210,1859,6570,9008765
655,789530877013393408,3251,11428,9008765
656,789314372632018944,2208,8414,9008765
657,789280767834746880,4746,0,9008765
658,789268448748703744,2530,8894,9008765
659,789137962068021249,2685,9467,9008765
660,788908386943430656,12057,26753,9008765
661,788765914992902144,9944,26617,9008765
662,788552643979468800,6886,0,9008765
663,788412144018661376,5090,15139,9008765
664,788178268662984705,2024,7074,9008765
665,788150585577050112,1236,5962,9008765
666,788070120937619456,3316,0,9008765
667,788039637453406209,1271,5969,9008765
668,787810552592695296,2935,8387,9008765
669,787717603741622272,2671,9979,9008765
670,787397959788929025,2758,10620,9008765
671,787322443945877504,1677,7599,9008765
672,787111942498508800,6504,0,9008765
673,786963064373534720,7694,25958,9008765
674,786729988674449408,2349,0,9008765
675,786709082849828864,5911,17802,9008765
676,786664955043049472,2442,10301,9008765
677,786595970293370880,3025,9239,9008765
678,786363235746385920,3343,10575,9008765
679,786286427768250368,2733,7748,9008765
680,786233965241827333,4536,14829,9008765
681,786051337297522688,152,1392,9008765
682,786036967502913536,6723,0,9008765
683,785927819176054784,3082,11099,9008765
684,785872687017132033,1735,6524,9008765
685,785639753186217984,2163,7669,9008765
686,785533386513321988,1905,8834,9008765
687,785515384317313025,1206,5968,9008765
688,785264754247995392,1571,7073,9008765
689,785170936622350336,4649,11675,9008765
690,784826020293709826,3120,9824,9008765
691,784517518371221505,2432,8733,9008765
692,784431430411685888,1227,5571,9008765
693,784183165795655680,7733,19479,9008765
694,784057939640352768,10681,28886,9008765
695,783839966405230592,10383,29114,9008765
696,783821107061198850,1885,7162,9008765
697,783695101801398276,3085,10161,9008765
698,783466772167098368,2149,8199,9008765
699,783391753726550016,5249,16420,9008765
700,783347506784731136,5327,0,9008765
701,783334639985389568,11225,28265,9008765
702,783085703974514689,2103,7929,9008765
703,782969140009107456,7089,23457,9008765
704,782747134529531904,1357,7257,9008765
705,782722598790725632,5181,16745,9008765
706,782598640137187329,1807,7578,9008765
707,782305867769217024,5322,16140,9008765
708,782021823840026624,5951,0,9008765
709,781955203444699136,3223,10842,9008765
710,781661882474196992,2603,10136,9008765
711,781655249211752448,1091,3880,9008765
712,781524693396357120,5330,20149,9008765
713,781308096455073793,2459,6931,9008765
714,781251288990355457,1994,8142,9008765
715,781163403222056960,2646,9518,9008765
716,780931614150983680,6974,21021,9008765
717,780858289093574656,1926,6984,9008765
718,780800785462489090,1243,5319,9008765
719,780601303617732608,3216,11743,9008765
720,780543529827336192,1677,6120,9008765
721,780496263422808064,3525,0,9008765
722,780476555013349377,108,0,9008765
723,780459368902959104,1027,5133,9008765
724,780192070812196864,2152,8448,9008765
725,780092040432480260,2212,0,9008765
726,780074436359819264,4730,11743,9008765
727,779834332596887552,6723,18270,9008765
728,779377524342161408,2983,8499,9008765
729,779124354206535695,17529,0,9008765
730,779056095788752897,4345,14302,9008765
731,778990705243029504,6871,19307,9008765
732,778774459159379968,9464,0,9008765
733,778764940568104960,348,839,9008765
734,778748913645780993,1249,6659,9008765
735,778650543019483137,1429,5580,9008765
736,778624900596654080,971,4461,9008765
737,778408200802557953,4129,13201,9008765
738,778396591732486144,11686,0,9008765
739,778383385161035776,1049,5645,9008765
740,778286810187399168,3162,10033,9008765
741,778039087836069888,2536,8206,9008765
742,778027034220126208,1535,6361,9008765
743,777953400541634568,3371,0,9008765
744,777885040357281792,1563,6163,9008765
745,777684233540206592,2807,10892,9008765
